Comment Text,Manual label
"Bạn phương call cho mình nhận lại ví nha -0988535711
[PHOTO] https://scontent.fhph3-1.fna.fbcdn.net/v/t39.30808-6/350691664_152678151124919_6931177438785780947_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=6a0516&_nc_ohc=hWEZX27K8p4AX-cvJ6b&_nc_ht=scontent.fhph3-1.fna&oh=00_AfCBNRTzwI2M3ibordnXVKvLwXxrRwQszcOdbeeTzmnmKg&oe=64F5F280",2
Jamie Freeman vl nhất -)))))))))))))))))0,0
chất,1
Jamie Freeman  cô Lương Hồng Phượng  ơi,1
Dang Hoang buồn,0
Yến Nhi có k,2
Jamie Freeman nhất,1
Jamie Freeman Đỉnh rồi,1
Che có tâm quá :))),2
Nhu Ngoc Nguyen thôi dc r,2
Jamie Freeman Ông hoàng ContentBậc thầy đặt cápChúa tể ngôn tình,2
Chính thức tuyến 74 đã đi thẳng đến trg fpt từ ngày 15/5 . Khỏi xe ôm 🥴,2
Bông Chích,2
Ngoc Anh t kê bàn ra làm reading này,2
Là che chưa,2
Sự ra đời của câu đùa này là tôi đang say xe trên chuyến 22A,2
Phương Lê =))))),2
Phạm Ước ielts từ chối tôi,2
Đan Vy,
Love cô Hoài.,1
👏👏👏👏👏,1
"
[PHOTO] https://scontent-sof1-1.xx.fbcdn.net/v/t39.1997-6/68141372_410164189601234_3350032498984747008_n.png?_nc_cat=1&ccb=1-7&_nc_sid=ac3552&_nc_ohc=6wKB6VzxY2cAX-faFTY&_nc_ht=scontent-sof1-1.xx&oh=00_AfAWF3A9UZuCWdyhatLcfoz0GZ_MaYOuiIJGzRFRpUE0Ug&oe=64F7592C",2
"
[PHOTO] https://scontent-sof1-1.xx.fbcdn.net/v/t39.1997-6/83381141_476426653020931_6344351356928655360_n.png?_nc_cat=1&ccb=1-7&_nc_sid=ac3552&_nc_ohc=xxr_JLR5xjkAX8UOAga&_nc_oc=AQmC-ydJFQQFjesKEfX3o439ddfDSd5cQY_gZi_V3Due0cVF7PrdvUM654Cn_y-OZoU&_nc_ht=scontent-sof1-1.xx&oh=00_AfB6grABEr4ykNHYfAaBILFpNLsZxp0ip8KlPKt7YcZX0w&oe=64F71538",2
"Con gái về kể thầy cô trường con đều dạy vì đam mê. Thầy cô nào cũng yêu nghề, yêu trường, yêu trò thế thì bảo sao các con cũng yêu và tự hào về Fschool thế!❤️",1
Ngoc Anh Tran Cảm ơn sự tin tưởng và đồng hành của quý phụ huynh🥰,1
Xinhhh quá b uiiii Hoài Trần,1
Chúc cô có nhiều sk để đồng hành cùng các con❤️❤️,1
Hoài Trần iuuu,1
"
[PHOTO] https://external-sof1-1.xx.fbcdn.net/emg1/v/t13/5858395940687001293?url=https%3A%2F%2Fmedia0.giphy.com%2Fmedia%2FM90mJvfWfd5mbUuULX%2Fgiphy.gif%3Fcid%3D120c0147hebgktevhd2lpfy8h6zd2zv23btk1kw80b0puqf9%26rid%3Dgiphy.gif&fb_obo=1&utld=giphy.com&stp=dst-emg0_q75_s396x376&ccb=13-1&oh=06_AbHbDZqtxImUnUTQJTFd4luheSZlA9iNysuQvrZTXEzVUg&oe=64F34462&_nc_sid=ecff62",2
Hịn hịn quá Hoài Trần,2
Cô Hoài của Trang!,2
Ng Mai nhieu ng quen =))),1
Trần Danh Nhật Anh làm gì,2
Ánh Hoa Cường Nguyễn,
đời xống tinh thần phong phú quá👏🏻👏🏻,1
Pham Thi Dung triển cho Bi thôi,1
Lê Thị Lan  không nuôi nổi 🤭,1
Thuỷ Trần.,
Quan tâm,1
"Nguyen Nguyet anh/ chị vui lòng kiểm tra tin nhắn, nhà trường đã gửi thông tin rồi ạ",2
0912638393,2
"Vũ Minh Đức Dạ cảm ơn anh/chị đã quan tâm. Cán bộ tư vấn sẽ liên hệ hỗ trợ anh/chị khi làm việc ạ. Hotline nhà trường: 024.7300.6800Tìm hiểu thêm tại: https://hoalac-school.fpt.edu.vn/
[PHOTO] https://external-sof1-1.xx.fbcdn.net/emg1/v/t13/9244770421353578065?url=https%3A%2F%2Fhoalac-school.fpt.edu.vn%2Fwp-content%2Fuploads%2FFPTSchool-0069-scaled.jpg&fb_obo=1&utld=edu.vn&stp=dst-emg0_q75_s396x264&ccb=13-1&oh=06_AbFMvnTvSsQvuHKsHTUJUvQz-Ah-f8O3XJnlcO8VrELqxA&oe=64F3C3D2&_nc_sid=ecff62",2
Quan tâm ạ,2
Nguyễn Thúy dạ nhà trường đã gửi thông tin cho phụ huynh rồi đó ạ,2
Thảo Nguyễn Thảo,
Quan tâm,2
"Xuanhuan Luong anh/ chị vui lòng kiểm tra tin nhắn, nhà trường đã gửi thông tin rồi ạ",2
Quan tâm ạ,2
"
[PHOTO] https://scontent-sof1-2.xx.fbcdn.net/v/t39.30808-6/343318057_901690041130608_2329027130277223209_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=6a0516&_nc_ohc=J86mAIHXmhgAX9BWXtY&_nc_ht=scontent-sof1-2.xx&oh=00_AfD4U39zHtG3ICreHWFDtCIYlZ_tAtjP38Q3Eek5OTYHlw&oe=64F7402C",2
"
[PHOTO] https://scontent-sof1-1.xx.fbcdn.net/v/t15.5256-10/343368680_3537885783121816_7272782467025715116_n.jpg?stp=dst-jpg_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=ad6a45&_nc_ohc=WxMb7lxV6CwAX-hu0Ck&_nc_ht=scontent-sof1-1.xx&oh=00_AfD-4tZu78jY6XxjXYoXjCz-Odh5YZ339xEskbqs92I_0A&oe=64F7932A",2
Nguyễn Hữu Đức Duy,
..,
Phúc Nguyễn thông tin chi tiết đã được nhà trường gửi qua tin nhắn cho phụ huynh rồi đó ạ.,2
Ở ha noi co may truong thpt fpt quan long bien co truong nao khong,2
Lang Nguyen dạ hiện tại THPT FPT Hà Nội chỉ có một cơ sở duy nhất ở Hòa Lạc thôi ạ,2
Đoan Trang 😆,1
Ib,2
Nguyễn Thúy thông tin chi tiết đã được nhà trường gửi qua tin nhắn cho phụ huynh rồi đó ạ.,2
Ib mình xin tt,2
Thùy Linh Nguyễn thông tin chi tiết đã được nhà trường gửi qua tin nhắn cho phụ huynh rồi đó ạ.,2
Nguyễn Hoàng Đức Tài,
.,2
Nguyễn Nhi mẹ thấy sự năng động  sau mỗi giờ học căng thẳng,1
.,2
Đạt Nguyễn,
Truong tốt mỗi tội hơi đắt,2
Lý Hồng Trang,
.,
"☎️    TỔNG ĐÀI TAXI THẠCH THẤT HÀ NỘI  ☎️ 🚖🚖1000 XE PHỦ SÓNG KHẮP THẠCH THẤT VÀ HÀ NỘI XE CHẠY 24/24H CAM KẾT GIÁ RẺ NHẤT ☎️☎️ Hotline 0375.870.866☎️☎️👉 Taxi Hoà Lạc  5-7 CHỖ phục vụ cả ngày lẫn đêm👉  Bất kể đi gần hay xa cứ gọi là có xe đón👉 Taxi phục vụ sinh viện FPT - ĐHQG HN👉 Taxi phục vụ bà con đi chơi - công việc - đi viện - đưa đón sân bay - đi tỉnh cứ gọi là xe đến👉 Giá chiều về Hà Nội - Hoà Lạc chỉ từ 250k  🤝🤝🤝👉 Dòng xe đời mới lịch sự, sạch sẽ👉 Lái xe có trách nhiệm, nhiệt tình vui vẻ🌠🌠 🌠 CAM KẾT GIÁ RẺ HỢP LÝ👉 Hãy nhanh tay gọi điện hoặc nhắn tin để đặt xe☎️ Hotline 0915.676.933 (zalo)",2
"
[PHOTO] https://scontent-sof1-2.xx.fbcdn.net/v/t39.30808-6/365749294_252986197622985_2886955689427232457_n.jpg?stp=dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=6a0516&_nc_ohc=cF7cJojVx-0AX_E2vpI&_nc_ht=scontent-sof1-2.xx&oh=00_AfDXcQaywjKbeT5fYR5tmyk5bjNtecF4ZFjH8pwvZsw6OQ&oe=64F60E9C",2
Mình xin in4 bạn thủ môn ạ,2
Tran Minh Son SuPoy Uyên Lê Dương Hoàng Hải Duc Dung Nguyễn Hưng ngầu thế thì chịu r,2
ai như học sinh cô Duong Hong Ngoc ạ😳😳,2
Lê Huyền Trang cứ chăm thể thao là đtrai xinh gái hết 😂,2
Hoàng Minh Nguyễn alo😳😳😳,2
Tran Minh Son lên kiểm tra bài cũ,2
Tran Minh Son :V,2
Tiến Dũng 😚,1
Vương Bảo Linh =))) thế phải cho đi đá nhiều nhé,2
Huy Lê Top 3 hả🤣🤣🤣🤣 Ai công nhận cái nhan sắc cực phẩm này của chúng ta😌,2
Nguyễn Hưng top,1
SuPoy Uyên Lê chịu chịu chịu,2
Minh Pham bảo sao thấy bà chị kẹp mic rode go wireless với A7III + RSC2 trưa nay =)))),2
Le Minh Quan tin nay juan nhe em,2
Quá iu cô nuônnn,1
Xuất sắc luôn cô giáo ơi! Nguyễn Thư,1
Đăng Tuyên cảm ơn thầy hihi,1
chị em quá xinhh,1
Thư Nguyễn quá dữ cô ơiii,1
iu cô thư nhấtttttttttt,1
Linh Vũ đây cô cũng iu em ❤️❤️,1
Xịn quá em mình ơi!,1
Chị Thư xuất sắc 🥳🥳,1
Xịn sò nhất Hà Giang ý.chúc mừng em nhé!!!,1
Cô cho Tôi xin sđt của cô muốn cho chau hoc vỏ vovinam mà cô day cho các bạn,1
"Quá gay cấn, lội ngược dòng ở câu hỏi cuối cùng 😍😍",1
Sơn Panda Cảm ơn anh Sơn và Swinburne Việt Nam đã đồng hành cùng Đường lên đỉnh Olympia trường THPT FPT!,1
Trường THPT FPT Hà Nội  Mong là sẽ có nhiều nhiều cơ hội được đồng hành cùng các bạn học sinh Fschool với những chương trình  bổ ích thế này ạaa,1
Quá siêuuuuu aaaaaa🔥🔥🔥,1
Duc Anh 🥳🥳🥳🥳🥳,1
Phương Hà Tiếc ghê K8 ko đc lên :<<,1
"bạn mình mng ạ, ngoại trừ việc hơi gúp phi thì 10₫ không có nhưng nha ❤️‍🔥
[PHOTO] https://scontent-sof1-2.xx.fbcdn.net/v/t39.30808-6/341457243_251878210634293_6641632271839282690_n.jpg?stp=dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=6a0516&_nc_ohc=lshh0pmijrIAX9dorZO&_nc_ht=scontent-sof1-2.xx&oh=00_AfDurjRl1ANElxCbVbwPDg67yQWGyWTXgRsD3DQKHqrY0Q&oe=64F65120",2
Thư Thiều gúp phy là j,2
Quang Huy là m 😪,2
Thư Thiều bạn hay fan mà như paparazzi zậy =],1
Thư Thiều nhóc,2
Duc Anh bẹt fen ctct 😪,2
Thư Thiều bẹt bẹt fen đồ,1
Thư Thiều hảo đào bài ;))),2
Kim Anh Dư gd xuất sắc quá :)),1
Duy Long Bùi đấng,2
Quá đỉnkkkk,1
Kim Anh Dư nhà nòi à chị gái ơi =)),1
Phương Mai trài trài trái đất cứ tròn tròn,1
Duc Anh aiiiiiiiiiii,1
Duc Anh xuất sắc quá diiii🥳🥳🥳,1
đỉnh quáaa dư oiiii,1
Hoàng Việt Hà thèm HCV cơ huhu,2
Ngan Hoang khét đấy,1
"Chúc mừng cả 4 em hs đều là những người chiến thắng, lan toả tinh thần, khát vọng vươn cao!",1
Tan Nguyen Thi Các bạn học sinh bình tĩnh và bản lĩnh lắm cô ạ <3,1
"
[PHOTO] https://scontent-sof1-2.xx.fbcdn.net/v/t39.1997-6/68996626_2155555641222153_4094975811763830784_n.png?_nc_cat=1&ccb=1-7&_nc_sid=ac3552&_nc_ohc=8-T8FjIRtdUAX9CxnFg&_nc_ht=scontent-sof1-2.xx&oh=00_AfCxvszpbyIvJccUZtmDENUYD2ACtT-IsTZJ5gRMjEVZTA&oe=64F715AC",2
Quá xuất sắc. Thực sự trận chung kết khiến mình cảm thấy vỡ oà,1
Lương Trà My Cú lội ngược dòng ngoạn mục cô My ạ,1
Vũ Minh Hằng dự đoán chuẩn tn cơ mà 💯,1
Đỉnh nkaaa,1
Duc Anh cô bé của tôi tuyệt vời quá,1
Duc Anh idol,1
"
[PHOTO] https://scontent-sof1-2.xx.fbcdn.net/v/t39.1997-6/47270791_937342239796388_4222599360510164992_n.png?_nc_cat=1&ccb=1-7&_nc_sid=ac3552&_nc_ohc=gZonccx2tHcAX8lEuJD&_nc_ht=scontent-sof1-2.xx&oh=00_AfBDrcTgygzbpcJ530jlHBbYzPWSTrBvuB_N_ocE25vjGw&oe=64F75C72",2
"Kim Anh Dư nghe tên quen quen, mãi mới nhớ ra 🤣",1
Thảo Hà ahihi thằng e chị hỏi slot cho đấy,2
idol idol,1
Duc Anh về nhanh để làm nồi lẩu,2
Duc Anh ngao nghe a2 luon,2
Duc Anh đúng là như vậy =)))))),1
Nijushiho Dai hay quá bạn rất thân =))),1
Chúc mừng cháu nhé Đức Anh quá giỏi hãnh diện về cháu.,1
"
[PHOTO] https://scontent-sof1-2.xx.fbcdn.net/v/t39.1997-6/83640226_953860661742958_8297483048391664602_n.png?_nc_cat=1&ccb=1-7&_nc_sid=ac3552&_nc_ohc=RWAK2KGgcXgAX8j3gsG&_nc_ht=scontent-sof1-2.xx&oh=00_AfCYoN32TM61vs9OrQ-py3JM87AMXvypN_ExQ6fQAAEpLg&oe=64F63877",2
Chúc mừng cháu,1
Anh Duc ái chà chàHè t qua nhà m nhể cái vòng nguyệt quế,1
Meii Chann thế thì đem cất th,2
Anh Duc  chất lun nhỉ nhà vô địch,1
Đức Anh giỏi quá . Chúc mừng Cháu nhé,1
ui đỉnh quá cho em xin chữ kí :>>,1
"Cu  bi  giỏi  quá,  chúc mừng  cháu  và cả gđ  nhà ac thuận liền  nha",1
^^,1
hội thảo bổ ích quá,1
Hội thảo chắc chắn sẽ giải đáp đc nhiều điều dành cho PH và HS,1
"Hóng hội thảo quá, mình đang muốn tìm hiểu thêm một số thông tin về trường ạ 🥰",1
Tuyệt vời quá ạ😍,1
Toẹt hội thảo bổ ích quá ạ.Cơ mà Hang Pham c oiii idolll của ce nè ạ 🤭🤭🤭,1
Mong chờ chương trình này của nhà trường,1
Tư vấn giúp mình nhé,1
Tuyết Minh Ngô dạ nhà trường đã gửi thông tin cho phụ huynh rồi đó ạ,1
Tư vấn mình nhé,2
Thương Trịnh Thu dạ nhà trường đã gửi thông tin cho phụ huynh rồi đó ạ,2
Hương Khánh,
Le MinhLy,
Xin tư vấn,2
Le MinhLy dạ nhà trường đã gửi thông tin cho phụ huynh rồi đó ạ,2
Xin đuoc tư vấn,2
Con mình đang chuẩn bị thi vào 10 xin tư vấn,2
Thuy Tom thông tin chi tiết đã được nhà trường gửi qua tin nhắn cho phụ huynh rồi đó ạ.,2
Linh Thư tham khảo cho con nè,2
Ngọc Ánh chúc và mừng,1
Hanh Hanh vâng cảm và ơn ạ:33,1
Tuyệt quá! Chúc mừng các em học sinh & các thầy cô! 🎉 🎉 🎉,1
Phung Hien Đây là nỗ lực của toàn thể các em học sinh và thầy cô giáo ạ🥰,1
"Quá tuyệt, chúc mừng thành tích của thầy cô và các em ❤",1
Phuong Phuong mất 1 cốc 2land 👀,1
"Đỉnh chóp lun, chúc mừng  thầy cô và các em❤",1
Tamanh Tran Trung Kiên khúc khích,1
Chúc mừng các thầy cô và học trò. Rực rỡ quá,1
Chúc mừng các em hs và các thầy cô,1
Hoàng Hải Nguyễn ai kìaaaaaaa,2
đỉnh quáaaaaaaaaaaaaa,1
Nguyen Thu Huong,
Đúng là thành công mỹ mãn: 37 giải( từ nhất đến KK) ở đủ cả 9 môn. Chúc mừng thầy trò nhà FSC HL mình nhiều lắm!,1
"
[PHOTO] https://scontent-sof1-1.xx.fbcdn.net/v/t39.1997-6/47270791_937342239796388_4222599360510164992_n.png?_nc_cat=1&ccb=1-7&_nc_sid=ac3552&_nc_ohc=gZonccx2tHcAX-JWPGQ&_nc_ht=scontent-sof1-1.xx&oh=00_AfCNxvy73li44_ngB0INn1BsMsbn300wXx8YsngwW4Ap0Q&oe=64F75C72",2
cô giáo này đỉnh quá😍😍,1
Lê Huyền Trang 🥰🥰🥰,1
Ảnh này lạ thế,2
Khánhh Lâmm 😅,2
Xuan 100₫,2
tuyệt vời. bài viết quá chuẩn về chị tôi,1
Cô giáo tuyệt vời quá! Lúc nào cũng thấy tràn đầy năng lượng,1
Năng lượng tràn đầy từ bài giảng tới cuộc sống. Chúc chị luôn luôn nhiệt như thế chị nhé,1
hãy theo đuổi đam mê...và...,1
Trần Thủy và chấm chấm chấm 😁,1
1 người  thầy   cùng  những  bài học  truyền  cảm hứng  thật  tuyệt vời,1
"Thu Tuoi phụ huynh rất đáng yêu, làm bánh ngon ạ ☺️",1
Bạn mình k bjo làm mình thất vọng,1
Bichdiep Phan Hương La Kim Oanh Trang Nguyễn bạn mình nhé,1
Yen Phan bạn mình còn là 1 siêu nhân nữa cơ mà 🥰,1
Yen Phan bạn mình ở ngoài xinh hơn nha. Ảnh này học sinh chụp cho đây mà,1
Các bạn mình vui tính quớ 😅,2
Mê quá,1
Cô giáo vừa siêu vừa đáng yêu 🥰,1
Phung Hien em cám ơn chị ạ!,1
☺️ lúc nào cũng tràn đầy năng lượng.,1
Cô Loan của emmmmmmmm,1
iu cô Noan 😘,1
Bạn tôi đỉnh quá :),1
Ngưỡng mộ bạn quá,1
Dữ z nè,1
"
[PHOTO] https://scontent-bru2-1.xx.fbcdn.net/v/t39.1997-6/47270791_937342239796388_4222599360510164992_n.png?_nc_cat=1&ccb=1-7&_nc_sid=ac3552&_nc_ohc=gZonccx2tHcAX887r84&_nc_ht=scontent-bru2-1.xx&oh=00_AfAcPQxP7rXMW7FuwARHdX4uoLwy2bEpg3ZXfA9SsjE4KQ&oe=64F75C72",2
cô siêu đáng yêu lun <3,1
mợ Loan Phan mắc cả cuti ạ,1
Nh Tling má của cả 1 đàn con cuti mờ lị 😁,1
Cô minion =)),1
bác tuyệt vời quá hôm nào đi ngắm sao thôi nhỉ :3,1
"Bạn mình cân tất mọi vai diễn luôn , photographer có tâm, lái xe cực đỉnh, bà mẹ là số 2 không ai dám số 1.",1
Kim Oanh dạ em phổng mũi quá ạ 😅,2
Loan Phan Oanh không khen điêu ai bgio luôn. Toàn nói sự thật luôn.,2
Loan Phan mũi tập thể dục ahi,2
Cô giáo rất xinh nhá,1
xức xắc 👍🏻,1
Hi siêu nhân bạn mình,1
"Chị Loan tuyệt quá
[PHOTO] https://scontent-bru2-1.xx.fbcdn.net/v/t39.1997-6/14130009_1775288522711852_127155195_n.png?_nc_cat=1&ccb=1-7&_nc_sid=ac3552&_nc_ohc=4EJLMtYyGsUAX9-EFnw&_nc_ht=scontent-bru2-1.xx&oh=00_AfA1B-qp020OUdJrtkbha4OxxRtOw4NQ0Y4iqyFt2LI4Dg&oe=64F7BACD",2
Chúc mừng cô giáo.Cô thật tuyệt vời,1
"Tiết đầu tiên cô cho ra đồi thông học về gia tốc ￼nhớ như in ạa, sau này biết cô dạy cả công nghệ ✨✨hiuhiu",1
Bùi Tùng hihi! cô dạy CN là dễ thương hơn dạy VL đúng không  :))))))))),1
Bùi Tùng Cô Loan luôn tạo ra những tiết học vui vẻ và thú vị Tùng nhỉ ^^,1
Một Cô giáo tuyệt vời ạ 😍!,1
"Yêu cô  Loan Phan 🥰🥰🥰. Cái gì cũng siêu, đỉnh của chóp",1
Bạn minhg giỏi quá. Tự hào,1
"Chúc mừng em nhé. Thật sự cảm ơn cô ngoài việc quan tâm các con học cô còn là người mẹ, người bạn ,người đồng hành cùng các con 😘",1
Lê Oanh Em cám ơn chị ạ!,1
"Thật hạnh phúc khi là học trò của cô giáo Loan ko những có bài giảng sáng tạo lại còn có nhiều món ngon.
[PHOTO] https://scontent-bru2-1.xx.fbcdn.net/v/t39.1997-6/47270791_937342239796388_4222599360510164992_n.png?_nc_cat=1&ccb=1-7&_nc_sid=ac3552&_nc_ohc=gZonccx2tHcAX887r84&_nc_ht=scontent-bru2-1.xx&oh=00_AfAcPQxP7rXMW7FuwARHdX4uoLwy2bEpg3ZXfA9SsjE4KQ&oe=64F75C72",2
"Chăm lo cho việc học của con cái gặp vô vàn khó khăn, trong đó có thể kể đến những rào cản thế hệ, rào cản thời đại, để có thể hỗ trợ con cái việc học tốt hơn, mời các quý phụ huynh cùng ghé qua đây để học hỏi những kinh nghiệm quý báu nhé https://www.facebook.com/groups/988897795388389
[PHOTO] https://scontent-bru2-1.xx.fbcdn.net/v/t39.30808-6/343584626_222862387039495_3139813800054547094_n.png?stp=c156.0.403.403a_dst-png_p403x403&_nc_cat=101&ccb=1-7&_nc_sid=3be523&_nc_ohc=msYEjPZaN_AAX-ZpnB7&_nc_ht=scontent-bru2-1.xx&oh=00_AfBGRcLWsL9GAXUzCVtMmMkHKu2kF9EIhuECAQ2j5dQkHA&oe=64F73135",2
Khâm phục em gái của chị .,1
Yêu quá ❤️,1
cô cháy quá nma ko cháy bằng giáo án của cô ❤️‍🔥🤩,1
thả diềuuuuu,1
Trường Nguyễn ném xiênnnnnnnnnnn,1
"Trường Nguyễn các chú tránh ra để anh phóng máy chém 😆
[PHOTO] https://scontent.fdel4-2.fna.fbcdn.net/v/t39.30808-6/341628094_256306516853641_7340657598029043118_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=105&ccb=1-7&_nc_sid=6a0516&_nc_ohc=MRtdeDRYA6YAX_gZ7MO&_nc_oc=AQlGiwoGCP7VYCRLeXQb8-05Y_mZpwtgBLpBpBJleYRgnFy2mBBVCeLnxF3f76ZjjYQ&_nc_ht=scontent.fdel4-2.fna&oh=00_AfCmBndxqUVhNNI_-Y8GdEIQOe8N_rU_ppl3rC-PCTnE3w&oe=64F67CD1",2
siêu thú vị,1
Bá Hùng xin vía của người giỏi,1
Bá Hùng troi oii,2
Bá Hùng gút gióp em,1
ngầu,1
Bá Hùng xin tips để giỏi vậy ạ,1
Chìn chá daebak,1
"hết sảy, gửi ảnh đúng hạn nữa là 10/10 :))",1
Tuyệt vời quá,1
ngầu roii,1
ước gì tịch Bá Hùng cho tips để giỏi ạ =))),1
Bá Hùng ghét,0
Bá Hùng ngầu,1
Hùng xịn nhờ😀,1
Quỳnh Anh Duong tiec chua..,0
Chúc mừng chủ tịch nhé,1
.,
"
[PHOTO] https://scontent.fkno4-1.fna.fbcdn.net/v/t39.1997-6/47270791_937342239796388_4222599360510164992_n.png?_nc_cat=1&ccb=1-7&_nc_sid=ac3552&_nc_ohc=gZonccx2tHcAX-IcH-p&_nc_zt=26&_nc_ht=scontent.fkno4-1.fna&oh=00_AfDyF4oZCzY5-7RE2eYprAmxnIz8dK_6RZfpNocGeuJnIw&oe=64F75C72",2
Bá Hùng dai ca ngau qua,1
Con trai quá tuyệt vời đấy Tùng ơi bà chúc mừng gđ cháu có được đứa con xuất sắc,1
"Tích Lưu vâng, cháu cảm ơn bà ạ",1
Chúc mừng con trai mẹ Lan🌸,1
Niềm tự hào của ngách nhỏ ngõ nhỏ...🎉🎉🎉🥰🥰🥰,1
"Lương Thị Út Hạnh Bạn Hùng vừa ngoan, vừa năng động và ham học hỏi ạ!",1
"Bà ngoại chúc mừng cháu sẽ đạt được những ước mơ mà cháu đang thực hiện,cố lên cháu nha
[PHOTO] https://scontent.fkno4-1.fna.fbcdn.net/v/t39.1997-6/83640226_953860661742958_8297483048391664602_n.png?_nc_cat=1&ccb=1-7&_nc_sid=ac3552&_nc_ohc=RWAK2KGgcXgAX_6oSYD&_nc_zt=26&_nc_ht=scontent.fkno4-1.fna&oh=00_AfDX54kA72ojM6RRGGXw755DHmW-tAX59G8VJ5h6vsMfGA&oe=64F63877",1
Ngoan Nguyen con cảm ơn bà,1
Chúc con luôn thành công và đạt đc mọi ước mơ ❤️,1
Hùng Bá  tuyệt vời con ạ,1
Thư Thiều ghê,2
Pham Quynh Nga bạn ai,2
Thư Thiều còn phải hỏi,2
Thư Thiều cũng hơi hơi dễ hương tạm,1
Le Phuong Bao Chau tnhien diu dang tạm,1
Thư Thiều bic xinh roiii,1
Quỳnh Mai da vangg,2
oai nhu coc,2
Đức Mạnh vang,2
